created_date,status,segmento,comision_actual,logistic_type,store_type,barrio,category,cooking_time,tiene_otra_app,brand_id,store_id
2025-03-13T14:07:39.855Z,active,Microstores,42.0,3P,New brand,VILLA ADELINA,,20 min,No,13331.0,110144
2025-03-13T13:59:36.519Z,active,Microstores,42.0,3P,New brand,BELGRANO,Helado,20 min,No,13972.0,114146
2025-03-13T13:56:34.205Z,active,Microstores,42.0,3P,New brand,SAN CRISTÓBAL,Helado,20 min,No,13972.0,107620
2025-03-13T12:49:32.984Z,active,Microstores,42.0,3P,New brand,CARAPACHAY,Sándwiches,20 min,Sí,12637.0,104956
2025-03-13T12:06:46.095Z,active,Picked Locals,39.0,3P,Brand expansion,LA PLATA,Panadería,15 min,Sí,14589.0,107511
2025-03-13T11:48:21.398Z,active,Picked Locals,33.0,3P,Brand expansion,LA PLATA,Panadería,15 min,Sí,14589.0,100388
2025-03-13T11:32:44.299Z,active,Picked Locals,39.0,3P,Brand expansion,LA PLATA,Panadería,15 min,Sí,14589.0,103744
2025-03-13T11:18:13.902Z,active,Picked Locals,39.0,3P,Brand expansion,LA PLATA,Panadería,15 min,Sí,14589.0,105333
2025-03-13T10:48:16.715Z,active,Microstores,42.0,3P,New brand,LA PLATA,Ensaladas,30 min,Sí,13365.0,102904
2025-03-13T10:32:13.828Z,active,Microstores,42.0,3P,New brand,VILLA CRESPO,Desayunos y meriendas,25 min,No,10461.0,107783
2025-03-13T10:18:07.587Z,active,Picked Locals,33.0,3P,New brand,SAN NICOLÁS,Sushi,25 min,No,10978.0,114178
2025-03-13T10:09:19.673Z,active,Microstores,42.0,3P,New brand,LA PLATA,Internacional,25 min,Sí,11814.0,110508
2025-03-13T01:35:19.183Z,active,Microstores,42.0,3P,New brand,BALVANERA,Carnes,20 min,No,11402.0,113413
2025-03-13T01:33:14.519Z,active,Microstores,42.0,3P,New brand,BALVANERA,,20 min,No,14079.0,100125
2025-03-13T01:32:27.255Z,active,Microstores,42.0,3P,New brand,LA PLATA,Parrilla,20 min,No,12531.0,103311
2025-03-13T01:31:12.779Z,active,Microstores,42.0,3P,New brand,LA PLATA,Panadería,20 min,No,12595.0,105084
2025-03-13T01:30:50.025Z,active,Microstores,42.0,3P,New brand,VILLA ADELINA,Sándwiches,20 min,Sí,12637.0,105903
2025-03-13T01:30:17.177Z,active,Microstores,42.0,3P,New brand,LA PLATA,Ensaladas,20 min,No,13063.0,112692
2025-03-13T01:29:51.440Z,active,Microstores,42.0,3P,New brand,VILLA CRESPO,Milanesas,20 min,No,10404.0,109485
2025-03-13T01:29:26.895Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Bebidas,20 min,No,14182.0,102196
2025-03-13T01:28:40.803Z,active,Microstores,42.0,3P,New brand,VILLA MARTELLI,Pastas,20 min,Sí,10526.0,108899
2025-03-13T01:27:58.135Z,active,Microstores,42.0,3P,New brand,MUNRO,Peruana,20 min,Sí,13862.0,109444
2025-03-13T01:27:31.475Z,active,Microstores,27.0,2P,New brand,VILLA DEL PARQUE,Empanadas,,Sí,,111981
2025-03-13T01:06:45.704Z,active,Picked Locals,30.0,3P,Brand expansion,MONTE CASTRO,Desayunos y meriendas,5 min,Sí,10610.0,103792
2025-03-13T00:00:17.074Z,active,Microstores,42.0,3P,New brand,PARQUE PATRICIOS,Panadería,20 min,Sí,13723.0,107792
2025-03-12T23:55:42.925Z,active,Microstores,42.0,3P,New brand,PALERMO,Helado,20 min,No,13972.0,113262
2025-03-12T23:50:55.908Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Parrilla,20 min,No,11701.0,112967
2025-03-12T23:40:08.390Z,active,Microstores,42.0,3P,New brand,SAN ISIDRO,Desayunos y meriendas,20 min,No,10725.0,112438
2025-03-12T23:05:36.997Z,active,Picked Locals,37.5,3P,Brand expansion,ALMAGRO,Sushi,10 min,Sí,11071.0,109186
2025-03-12T19:59:36.050Z,active,Microstores,42.0,3P,New brand,FLORESTA,Panadería,20 min,No,11342.0,105893
2025-03-12T19:50:09.994Z,active,Microstores,42.0,3P,New brand,LA PLATA,Sándwiches,20 min,Sí,14189.0,107986
2025-03-12T19:31:01.568Z,active,Microstores,42.0,3P,New brand,VILLA LURO,Panadería,20 min,Sí,14173.0,103693
2025-03-12T19:26:04.214Z,active,Microstores,42.0,3P,New brand,VILLA URQUIZA,Helado,20 min,No,13972.0,110555
2025-03-12T19:20:36.900Z,active,Microstores,42.0,3P,New brand,LA PLATA,Empanadas,20 min,No,14197.0,110432
2025-03-12T18:59:09.653Z,active,Microstores,42.0,3P,New brand,PALERMO,Helado,20 min,No,13972.0,114956
2025-03-12T18:56:04.829Z,active,Microstores,42.0,3P,New brand,LA PLATA,Carnes,20 min,Sí,14395.0,109734
2025-03-12T18:53:45.830Z,active,Microstores,42.0,3P,New brand,PALERMO,Desayunos y meriendas,20 min,No,13901.0,114264
2025-03-12T18:50:27.315Z,active,Microstores,42.0,3P,New brand,VILLA DEVOTO,Helado,20 min,No,13972.0,112451
2025-03-12T18:47:44.133Z,active,Microstores,42.0,3P,New brand,BALVANERA,Helado,20 min,No,13972.0,113192
2025-03-12T18:43:00.197Z,active,Microstores,42.0,3P,New brand,PALERMO,Helado,20 min,No,13972.0,111871
2025-03-12T18:34:23.644Z,active,Microstores,42.0,3P,New brand,ALMAGRO,Helado,20 min,No,13972.0,107777
2025-03-12T18:24:27.745Z,active,Microstores,42.0,3P,New brand,LA PLATA,Hamburguesa,20 min,No,13867.0,115465
2025-03-12T17:27:27.937Z,active,Microstores,42.0,3P,New brand,MONTE CASTRO,Saludable,20 min,Sí,13151.0,100830
2025-03-12T17:02:05.244Z,active,Microstores,42.0,3P,New brand,NÚÑEZ,Helado,20 min,No,13972.0,115142
2025-03-12T16:57:14.235Z,active,Microstores,42.0,3P,New brand,RECOLETA,Helado,20 min,No,13972.0,100713
2025-03-12T16:54:37.127Z,active,Microstores,42.0,3P,New brand,PALERMO,Helado,20 min,No,13972.0,100027
2025-03-12T16:03:34.876Z,active,Microstores,42.0,3P,New brand,BALVANERA,Helado,20 min,No,13972.0,103337
2025-03-12T15:59:03.194Z,active,Microstores,42.0,3P,New brand,BALVANERA,Helado,20 min,No,13972.0,104251
2025-03-12T15:53:12.899Z,active,Microstores,42.0,3P,New brand,PALERMO,Helado,20 min,No,13972.0,104530
2025-03-12T15:36:14.679Z,active,Picked Locals,31.5,3P,Brand expansion,VILLA ADELINA,Helado,10 min,Sí,13209.0,106028
2025-03-12T15:18:09.522Z,active,Picked Locals,37.5,3P,Brand expansion,SAN NICOLÁS,Hamburguesa,10 min,No,12186.0,107475
2025-03-12T13:48:03.670Z,active,Microstores,39.0,3P,Multi brand,LA PLATA,Hamburguesa,20 min,Sí,11958.0,112591
2025-03-12T12:48:14.356Z,active,Picked Locals,33.0,3P,New brand,SAN ISIDRO,Hamburguesa,20 min,Sí,10077.0,114418
2025-03-12T12:18:34.045Z,active,Microstores,42.0,3P,New brand,CABALLITO,Desayunos y meriendas,20 min,No,14787.0,104427
2025-03-12T12:11:58.099Z,active,Microstores,42.0,3P,New brand,BECCAR,Hamburguesa,35 min,Sí,14412.0,110627
2025-03-12T11:32:27.496Z,active,Microstores,42.0,3P,New brand,SAN CRISTÓBAL,Argentina,20 min,No,11928.0,115217
2025-03-12T11:06:00.416Z,active,Microstores,42.0,3P,New brand,LA PLATA,Helado,15 min,Sí,14256.0,108267
2025-03-12T11:04:41.121Z,active,Picked Locals,33.0,3P,New brand,VILLA ADELINA,Argentina,15 min,Sí,11646.0,103764
2025-03-12T11:02:20.429Z,active,Picked Locals,33.0,3P,Multi brand,PALERMO,Argentina,10 min,Sí,14361.0,103244
2025-03-12T10:48:08.033Z,active,Microstores,42.0,3P,New brand,VILLA URQUIZA,Desayunos y meriendas,20 min,Sí,13668.0,109266
2025-03-12T10:32:16.103Z,active,Microstores,42.0,3P,New brand,VILLA ADELINA,Empanadas,45 min,Sí,10794.0,106635
2025-03-12T10:09:18.841Z,active,Microstores,39.0,3P,New brand,LA PLATA,Hamburguesa,20 min,Sí,12185.0,112151
2025-03-11T22:10:17.501Z,active,Picked Locals,33.0,3P,Brand expansion,LINIERS,Helado,10 min,Sí,10412.0,109893
2025-03-11T17:06:30.716Z,active,Microstores,42.0,3P,New brand,VILLA ADELINA,Panadería,20 min,No,10090.0,111785
2025-03-11T17:03:02.150Z,active,Microstores,42.0,3P,New brand,LA PLATA,,20 min,No,10296.0,108651
2025-03-11T16:58:01.705Z,active,Microstores,42.0,3P,New brand,LA PLATA,Panadería,20 min,No,11059.0,103796
2025-03-11T13:34:55.452Z,active,Microstores,42.0,3P,New brand,MONSERRAT,,20 min,No,11830.0,106142
2025-03-11T13:28:24.867Z,active,Picked Locals,31.5,3P,Brand expansion,CARAPACHAY,Helado,10 min,Sí,13209.0,105363
2025-03-11T13:27:24.871Z,active,Microstores,42.0,3P,New brand,MUNRO,Panadería,20 min,Sí,11122.0,104411
2025-03-11T13:06:48.474Z,active,Microstores,42.0,3P,Brand expansion,VILLA DEVOTO,Helado,5 min,No,13945.0,112485
2025-03-11T12:48:01.630Z,active,Picked Locals,34.5,3P,Brand expansion,MUNRO,Hamburguesa,20 min,Sí,10984.0,107843
2025-03-11T12:38:12.195Z,active,Picked Locals,27.0,3P,Brand expansion,CARAPACHAY,Café,10 min,Sí,10758.0,107717
2025-03-11T12:18:05.550Z,active,Microstores,42.0,3P,Multi brand,LA PLATA,Hamburguesa,35 min,Sí,12408.0,113983
2025-03-11T11:48:02.857Z,active,Microstores,39.0,3P,New brand,LA PLATA,Picadas,30 min,Sí,11700.0,110950
2025-03-11T11:34:46.787Z,active,Microstores,39.0,3P,New brand,SANTA RITA,Comida rápida,20 min,No,10986.0,106653
2025-03-11T11:18:12.975Z,active,Microstores,39.0,3P,New brand,PALERMO,Árabe,15 min,Sí,11877.0,104093
2025-03-11T11:07:11.795Z,active,Picked Locals,36.0,3P,New brand,MUNRO,Desayunos y meriendas,10 min,Sí,13928.0,111069
2025-03-11T10:48:03.376Z,active,Microstores,42.0,3P,New brand,LA PLATA,Hamburguesa,35 min,Sí,11137.0,111081
2025-03-11T10:35:17.328Z,active,Microstores,42.0,3P,New brand,SAN CRISTÓBAL,Comida rápida,30 min,No,10575.0,103189
2025-03-11T10:06:22.705Z,active,Microstores,34.5,3P,New brand,BELGRANO,Argentina,25 min,No,13634.0,108207
2025-03-10T22:06:48.836Z,active,Top Players,24.0,3P,Brand expansion,,Saludable,10 min,Sí,12223.0,107510
2025-03-10T19:13:50.689Z,active,Microstores,42.0,3P,New brand,LA PLATA,Sándwiches,20 min,Sí,10065.0,110560
2025-03-10T18:44:05.473Z,active,Microstores,42.0,3P,New brand,COLEGIALES,,20 min,No,10749.0,103619
2025-03-10T18:36:56.677Z,active,Microstores,42.0,3P,New brand,LA PLATA,Empanadas,20 min,Sí,10901.0,114622
2025-03-10T18:15:39.902Z,active,Microstores,42.0,3P,New brand,BALVANERA,Internacional,20 min,No,11197.0,107302
2025-03-10T18:01:24.724Z,active,Microstores,42.0,3P,New brand,CABALLITO,Saludable,20 min,No,10490.0,104038
2025-03-10T12:29:01.384Z,active,Microstores,42.0,3P,New brand,,Pizza,20 min,No,11988.0,105480
2025-03-10T12:01:29.974Z,active,Microstores,40.5,3P,New brand,MATADEROS,Argentina,15 min,Sí,14168.0,109879
2025-03-10T11:16:14.574Z,active,Microstores,42.0,3P,New brand,LA PLATA,Panadería,20 min,Sí,13086.0,101957
2025-03-10T10:48:48.492Z,active,Picked Locals,31.5,3P,New brand,,Comida rápida,20 min,Sí,13525.0,112725
2025-03-10T10:44:43.807Z,active,Microstores,39.0,3P,New brand,VILLA MARTELLI,Pizza,25 min,Sí,10334.0,102461
2025-03-10T10:38:52.255Z,active,Microstores,42.0,3P,New brand,PALERMO,,20 min,No,10123.0,114616
2025-03-10T10:35:31.188Z,active,Microstores,42.0,3P,New brand,LA PLATA,Sándwiches,20 min,Sí,12787.0,115242
2025-03-10T06:05:55.613Z,active,Top Players,0.0,3P,Brand expansion,MATADEROS,Empanadas,15 min,Sí,11640.0,104508
2025-03-10T05:05:49.260Z,active,Top Players,27.0,3P,Brand expansion,MATADEROS,Empanadas,15 min,Sí,10201.0,111534
2025-03-10T04:09:34.090Z,active,Top Players,24.0,3P,Brand expansion,LA PLATA,Pollo,10 min,Sí,12979.0,106585
2025-03-10T03:08:27.973Z,active,Top Players,24.0,3P,Brand expansion,,Saludable,15 min,Sí,14410.0,107225
2025-03-10T02:06:25.470Z,active,Top Players,24.0,3P,Brand expansion,VICENTE LÓPEZ,Saludable,20 min,Sí,12795.0,105223
2025-03-10T01:07:04.951Z,active,Top Players,28.5,3P,Brand expansion,RAMOS MEJÍA,Hamburguesa,20 min,Sí,11638.0,114768
2025-03-10T00:08:06.583Z,active,Picked Locals,31.5,3P,Brand expansion,RECOLETA,Pizza,10 min,Sí,,114511
2025-03-09T23:07:56.207Z,active,Top Players,30.0,3P,Brand expansion,LA PLATA,Sándwiches,10 min,Sí,12012.0,111146
2025-03-09T22:25:22.565Z,active,Microstores,42.0,3P,New brand,VILLA DEVOTO,Hamburguesa,20 min,Sí,11219.0,105878
2025-03-09T22:21:09.543Z,active,Microstores,39.0,3P,New brand,LA BOCA,Desayunos y meriendas,15 min,No,13887.0,111447
2025-03-09T22:20:15.550Z,active,Microstores,42.0,3P,New brand,VILLA PUEYRREDÓN,Pastas,15 min,Sí,14355.0,107409
2025-03-09T22:18:02.013Z,active,Microstores,39.0,3P,New brand,FLORES,Argentina,20 min,Sí,12948.0,100106
2025-03-09T22:15:29.436Z,active,Microstores,42.0,3P,New brand,VILLA MARTELLI,Venezolana,20 min,Sí,12816.0,107738
2025-03-09T22:13:17.976Z,active,Microstores,42.0,3P,Multi brand,OLIVOS,Hamburguesa,25 min,Sí,13449.0,107967
2025-03-09T22:10:36.936Z,active,Top Players,30.0,3P,Brand expansion,LOMAS DEL MIRADOR,Helado,5 min,Sí,13326.0,113506
2025-03-09T22:10:32.466Z,active,Picked Locals,37.5,3P,New brand,LA PLATA,Empanadas,15 min,Sí,13391.0,109595
2025-03-09T22:05:06.414Z,active,Microstores,42.0,3P,New brand,LA PLATA,Milanesas,30 min,Sí,11985.0,109796
2025-03-09T22:02:18.905Z,active,Microstores,42.0,3P,New brand,PALERMO,Desayunos y meriendas,10 min,Sí,14722.0,105086
2025-03-09T06:06:07.844Z,active,Top Players,19.5,3P,Brand expansion,LA PLATA,Café,10 min,Sí,13868.0,114703
2025-03-09T05:07:49.635Z,active,Top Players,24.0,3P,Brand expansion,LA PLATA,Argentina,15 min,Sí,13883.0,107247
2025-03-09T04:05:56.398Z,active,Top Players,24.0,3P,Brand expansion,RAMOS MEJÍA,Saludable,20 min,Sí,10899.0,114486
2025-03-09T03:06:18.531Z,active,Top Players,27.0,3P,Brand expansion,VICENTE LÓPEZ,Helado,10 min,Sí,13108.0,106441
2025-03-09T02:08:55.481Z,active,Top Players,27.0,3P,Brand expansion,MATADEROS,Empanadas,20 min,Sí,12073.0,113213
2025-03-09T01:08:54.656Z,active,Top Players,27.0,3P,Brand expansion,MATADEROS,Empanadas,15 min,Sí,14760.0,101941
2025-03-09T00:10:02.829Z,active,Top Players,27.0,3P,Brand expansion,MATADEROS,Pizza,15 min,Sí,12640.0,114847
2025-03-08T23:06:03.910Z,active,Top Players,19.5,3P,Brand expansion,LA PLATA,Pollo,10 min,Sí,13736.0,108815
2025-03-08T22:11:48.568Z,active,Top Players,24.0,3P,Brand expansion,LA PLATA,Milanesas,15 min,Sí,14385.0,100383
2025-03-08T11:39:27.996Z,active,Picked Locals,39.0,3P,Multi brand,ALMAGRO,Sushi,20 min,Sí,13745.0,106120
2025-03-08T11:17:57.393Z,active,Picked Locals,39.0,3P,Multi brand,VILLA CRESPO,Sándwiches,20 min,Sí,14583.0,103046
2025-03-08T11:05:37.837Z,active,Picked Locals,39.0,3P,Multi brand,ALMAGRO,Poke,25 min,Sí,10239.0,114315
2025-03-08T10:48:06.739Z,active,Microstores,42.0,3P,New brand,MUNRO,Pizza,15 min,Sí,14224.0,104372
2025-03-08T10:32:19.611Z,active,Picked Locals,30.0,3P,New brand,BARRACAS,Hamburguesa,25 min,Sí,13884.0,103555
2025-03-08T10:03:02.549Z,active,Microstores,42.0,3P,New brand,LA BOCA,Desayunos y meriendas,40 min,No,14104.0,113580
2025-03-08T06:06:11.492Z,active,Top Players,24.0,3P,Brand expansion,LA PLATA,Argentina,15 min,Sí,13883.0,101673
2025-03-08T05:09:47.121Z,active,Top Players,19.5,3P,Brand expansion,LA PLATA,Pollo,10 min,Sí,13736.0,106738
2025-03-08T04:06:28.825Z,active,Picked Locals,33.0,3P,Brand expansion,LA PLATA,Café,15 min,Sí,14757.0,105188
2025-03-08T03:09:25.402Z,active,Top Players,19.5,3P,Brand expansion,LA PLATA,Café,10 min,Sí,13868.0,111437
2025-03-08T02:06:48.772Z,active,Top Players,27.0,3P,Brand expansion,MATADEROS,Empanadas,15 min,Sí,14679.0,108972
2025-03-08T01:05:53.595Z,active,Top Players,24.0,3P,Brand expansion,LA PLATA,Milanesas,15 min,Sí,12241.0,104539
2025-03-08T00:08:26.884Z,active,Top Players,24.0,3P,Brand expansion,LA PLATA,Milanesas,15 min,Sí,12241.0,113390
2025-03-07T23:15:03.609Z,active,Top Players,24.0,3P,Brand expansion,LA PLATA,Milanesas,15 min,Sí,14385.0,101498
2025-03-07T22:06:26.968Z,active,Top Players,19.5,3P,Brand expansion,LA PLATA,Pollo,10 min,Sí,13736.0,109600
2025-03-07T19:21:01.410Z,active,Microstores,42.0,3P,New brand,,Picadas,20 min,No,13635.0,109862
2025-03-07T18:57:44.306Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Saludable,20 min,No,11951.0,109510
2025-03-07T18:28:54.459Z,active,Microstores,42.0,3P,New brand,BALVANERA,,20 min,No,12056.0,110189
2025-03-07T18:18:51.748Z,active,Microstores,42.0,3P,New brand,MATADEROS,Milanesas,20 min,No,10921.0,101114
2025-03-07T18:05:41.528Z,active,Microstores,42.0,3P,New brand,COLEGIALES,Pizza,20 min,No,11664.0,108418
2025-03-07T17:28:08.875Z,active,Microstores,42.0,3P,New brand,ALMAGRO,Pastas,20 min,No,14600.0,107491
2025-03-07T17:24:08.029Z,active,Microstores,42.0,3P,New brand,LA PLATA,Hamburguesa,20 min,No,12681.0,112033
2025-03-07T15:47:08.399Z,active,Microstores,33.0,3P,New brand,RAMOS MEJÍA,Helado,20 min,Sí,10412.0,100474
2025-03-07T15:45:43.584Z,active,Microstores,42.0,3P,New brand,,Desayunos y meriendas,20 min,Sí,12454.0,100347
2025-03-07T15:36:06.615Z,active,Microstores,42.0,3P,New brand,SAN CRISTÓBAL,Empanadas,20 min,Sí,13321.0,101741
2025-03-07T15:04:49.198Z,active,Microstores,42.0,3P,New brand,LA PLATA,Helado,20 min,No,10165.0,109117
2025-03-07T14:59:00.533Z,active,Microstores,42.0,3P,New brand,VILLA CRESPO,,20 min,No,12237.0,106575
2025-03-07T13:48:24.336Z,active,Microstores,42.0,3P,Brand expansion,SAN ISIDRO,Sándwiches,10 min,Sí,11413.0,104368
2025-03-07T13:43:51.147Z,active,Microstores,0.0,3P,New brand,RECOLETA,,20 min,Sí,13980.0,110902
2025-03-07T13:35:40.096Z,active,Top Players,24.0,3P,Brand expansion,PALERMO,Sushi,20 min,Sí,11907.0,108476
2025-03-07T13:18:07.876Z,active,Top Players,0.0,3P,Brand expansion,SAN NICOLÁS,Empanadas,10 min,Sí,10652.0,108984
2025-03-07T13:07:03.842Z,active,Microstores,39.0,3P,Brand expansion,MUNRO,Hamburguesa,10 min,Sí,11413.0,111299
2025-03-07T12:48:01.677Z,active,Top Players,0.0,3P,Brand expansion,SAN NICOLÁS,Empanadas,10 min,Sí,10652.0,106083
2025-03-07T12:36:33.481Z,active,Microstores,42.0,3P,Brand expansion,MARTÍNEZ,Sándwiches,10 min,Sí,11413.0,102136
2025-03-07T12:20:45.030Z,active,Microstores,42.0,3P,New brand,PALERMO,Vegana,20 min,Sí,11566.0,108672
2025-03-07T12:18:09.217Z,active,Microstores,39.0,3P,Multi brand,PALERMO,Venezolana,30 min,No,10120.0,113383
2025-03-07T12:06:47.158Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Empanadas,35 min,Sí,12826.0,107308
2025-03-07T11:48:44.995Z,active,Microstores,42.0,3P,New brand,VICENTE LÓPEZ,Sándwiches,10 min,Sí,11413.0,112025
2025-03-07T11:32:32.926Z,active,Picked Locals,37.5,3P,New brand,VILLA CRESPO,Desayunos y meriendas,10 min,Sí,12712.0,102877
2025-03-07T11:17:58.647Z,active,Microstores,42.0,3P,New brand,LA PLATA,Desayunos y meriendas,20 min,Sí,12632.0,104124
2025-03-07T11:14:27.103Z,active,Microstores,42.0,3P,New brand,BELGRANO,Sándwiches,20 min,No,10959.0,114160
2025-03-07T10:50:13.503Z,active,Microstores,39.0,3P,New brand,MONSERRAT,Helado,5 min,No,12195.0,106429
2025-03-07T10:32:24.570Z,active,Microstores,42.0,3P,New brand,SAN NICOLÁS,Desayunos y meriendas,15 min,No,11118.0,100599
2025-03-07T10:09:26.283Z,active,Microstores,42.0,3P,New brand,COGHLAN,Sushi,35 min,Sí,14091.0,111985
2025-03-07T06:10:54.663Z,active,Top Players,19.5,3P,Brand expansion,LA PLATA,Café,10 min,Sí,13868.0,103433
2025-03-07T01:07:27.563Z,active,Top Players,24.0,3P,Brand expansion,MARTÍNEZ,Saludable,15 min,Sí,12223.0,103241
2025-03-07T00:15:40.291Z,active,Top Players,19.5,3P,Brand expansion,LA PLATA,Hamburguesa,10 min,Sí,10919.0,115330
2025-03-06T23:06:51.722Z,active,Top Players,19.5,3P,Brand expansion,LA PLATA,Hamburguesa,10 min,Sí,10919.0,107427
2025-03-06T22:05:30.514Z,active,Top Players,19.5,3P,Brand expansion,LA PLATA,Hamburguesa,10 min,Sí,10919.0,103723
2025-03-06T20:04:13.009Z,active,Microstores,42.0,3P,New brand,NUEVA POMPEYA,,20 min,No,13580.0,110400
2025-03-06T18:45:07.598Z,active,Microstores,42.0,3P,New brand,,Bebidas,20 min,No,14182.0,103735
2025-03-06T18:25:29.683Z,active,Microstores,42.0,3P,New brand,FLORIDA,Ensaladas,20 min,Sí,12326.0,101552
2025-03-06T17:39:22.551Z,active,Microstores,42.0,3P,New brand,VILLA CRESPO,Empanadas,20 min,Sí,13321.0,103768
2025-03-06T17:26:22.973Z,active,Microstores,42.0,3P,New brand,LINIERS,Helado,20 min,No,10026.0,100749
2025-03-06T17:08:34.337Z,active,Microstores,42.0,3P,New brand,FLORIDA OESTE,Venezolana,20 min,Sí,11717.0,114915
2025-03-06T16:55:50.920Z,active,Microstores,42.0,3P,New brand,FLORES,,20 min,No,14667.0,100875
2025-03-06T16:55:06.567Z,active,Microstores,42.0,3P,New brand,,Helado,20 min,No,10165.0,111199
2025-03-06T16:54:33.610Z,active,Microstores,42.0,3P,New brand,LA PLATA,Mexicana,20 min,Sí,13452.0,102292
2025-03-06T16:54:08.185Z,active,Microstores,42.0,3P,New brand,MUNRO,Argentina,20 min,Sí,11443.0,103858
2025-03-06T16:53:21.189Z,active,Microstores,42.0,3P,New brand,BALVANERA,Parrilla,20 min,No,14419.0,108722
2025-03-06T16:24:20.518Z,active,Microstores,30.0,3P,New brand,LA PLATA,Helado,20 min,Sí,13326.0,113331
2025-03-06T16:18:08.795Z,active,Microstores,42.0,3P,New brand,LA PLATA,Árabe,20 min,Sí,11510.0,101921
2025-03-06T15:13:24.426Z,active,Microstores,42.0,3P,Brand expansion,FLORES,Internacional,20 min,No,12689.0,106968
2025-03-06T14:56:56.426Z,active,Top Players,22.5,3P,Brand expansion,LA PLATA,Hamburguesa,10 min,Sí,12102.0,108245
2025-03-06T14:35:58.196Z,active,Top Players,22.5,3P,Brand expansion,LA PLATA,Hamburguesa,10 min,Sí,12102.0,102444
2025-03-06T14:35:20.179Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Internacional,20 min,No,10732.0,101902
2025-03-06T14:18:00.167Z,active,Top Players,22.5,3P,Brand expansion,MUNRO,Hamburguesa,10 min,Sí,12102.0,106982
2025-03-06T14:08:11.960Z,active,Picked Locals,27.0,3P,Brand expansion,SAN NICOLÁS,Ensaladas,5 min,Sí,11000.0,114062
2025-03-06T13:48:19.800Z,active,Picked Locals,30.0,3P,Brand expansion,PALERMO,Ensaladas,5 min,Sí,11000.0,113284
2025-03-06T13:39:33.722Z,active,Top Players,22.5,3P,Brand expansion,LA PLATA,Hamburguesa,10 min,No,12102.0,103172
2025-03-06T13:18:11.791Z,active,Picked Locals,30.0,3P,Brand expansion,SAN NICOLÁS,Ensaladas,5 min,Sí,11000.0,109500
2025-03-06T12:48:05.485Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Vegana,25 min,Sí,13507.0,104969
2025-03-06T12:39:20.539Z,active,Microstores,42.0,3P,New brand,VERSAILLES,Desayunos y meriendas,25 min,No,11922.0,105061
2025-03-06T12:18:10.409Z,active,Picked Locals,36.0,3P,New brand,COLEGIALES,Ensaladas,15 min,Sí,13099.0,113386
2025-03-06T12:06:53.204Z,active,Microstores,42.0,3P,New brand,CABALLITO,Bebidas,20 min,No,13801.0,107886
2025-03-06T11:48:07.271Z,active,Microstores,39.0,3P,New brand,,China,25 min,Sí,11974.0,108176
2025-03-06T11:34:29.448Z,active,Microstores,42.0,3P,New brand,ALMAGRO,,20 min,No,14254.0,107998
2025-03-06T11:33:46.476Z,active,Microstores,42.0,3P,New brand,PALERMO,Pizza,20 min,Sí,14335.0,110912
2025-03-06T11:33:22.779Z,active,Microstores,42.0,3P,New brand,PALERMO,Venezolana,20 min,No,13272.0,112482
